Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0033138~positive regulation of peptidyl-serine phosphorylation	5	5.747126436781609	7.705514218285211E-4	IL6, PIK3CA, PTGS2, TNF, EGFR	87	93	19453	12.021381782227166	0.7284216848315148	0.013433014992907515	0.012209665312891102
GOTERM_BP_DIRECT	GO:0006953~acute-phase response	4	4.597701149425287	8.455345553298151E-4	CRP, IL6, IL1RN, F2	87	42	19453	21.29501915708812	0.7607876783257226	0.014510473884613944	0.01318899962191108
GOTERM_BP_DIRECT	GO:0007252~I-kappaB phosphorylation	3	3.4482758620689653	8.495191688804143E-4	TLR9, TLR3, TLR2	87	10	19453	67.07931034482759	0.7623954265601489	0.014510473884613944	0.01318899962191108
GOTERM_BP_DIRECT	GO:0002250~adaptive immune response	9	10.344827586206897	9.335675721496127E-4	IFNA1, IFNB1, ARG1, PIK3CD, CD46, JAK3, PIK3CG, HAVCR2, SLAMF1	87	457	19453	4.403455821323474	0.7939013038977737	0.015786627645049952	0.014348933583939546
GOTERM_BP_DIRECT	GO:0045071~negative regulation of viral genome replication	4	4.597701149425287	0.0010352014201888448	ISG20, IFNB1, TNF, IFNL3	87	45	19453	19.875351213282247	0.8264747749163113	0.01699733505651933	0.015449381420384512
GOTERM_BP_DIRECT	GO:0002237~response to molecule of bacterial origin	3	3.4482758620689653	0.001035319639752508	CXCL8, TLR9, TLR2	87	11	19453	60.98119122257053	0.8265094966948706	0.01699733505651933	0.015449381420384512
GOTERM_BP_DIRECT	GO:0048304~positive regulation of isotype switching to IgG isotypes	3	3.4482758620689653	0.001035319639752508	IL4, CD40, CD28	87	11	19453	60.98119122257053	0.8265094966948706	0.01699733505651933	0.015449381420384512
GOTERM_BP_DIRECT	GO:0043407~negative regulation of MAP kinase activity	4	4.597701149425287	0.0011039067858747622	IL1B, PPARG, HMGCR, PIK3CB	87	46	19453	19.44327836081959	0.8455272337985126	0.01744585397116096	0.015857053550369246
GOTERM_BP_DIRECT	GO:0050796~regulation of insulin secretion	4	4.597701149425287	0.0011039067858747622	IL6, ALOX5, IL1B, TNF	87	46	19453	19.44327836081959	0.8455272337985126	0.01744585397116096	0.015857053550369246
GOTERM_BP_DIRECT	GO:0042100~B cell proliferation	4	4.597701149425287	0.0011039067858747622	CD40, IFNA1, IFNB1, IL7	87	46	19453	19.44327836081959	0.8455272337985126	0.01744585397116096	0.015857053550369246
GOTERM_BP_DIRECT	GO:0030890~positive regulation of B cell proliferation	4	4.597701149425287	0.0011039067858747622	IL4, CD40, IL7, TLR9	87	46	19453	19.44327836081959	0.8455272337985126	0.01744585397116096	0.015857053550369246
GOTERM_BP_DIRECT	GO:0048015~phosphatidylinositol-mediated signaling	4	4.597701149425287	0.001175427926712992	PIK3CA, PIK3CD, PIK3CB, PIK3CG	87	47	19453	19.02959158718513	0.8631428652259545	0.018404153926589534	0.01672808077183212
GOTERM_BP_DIRECT	GO:1903800~positive regulation of production of miRNAs involved in gene silencing by miRNA	3	3.4482758620689653	0.0012388171228779614	IL6, TP53, EGFR	87	12	19453	55.89942528735632	0.8770697784537748	0.018869873401403236	0.0171513870005658
GOTERM_BP_DIRECT	GO:0032308~positive regulation of prostaglandin secretion	3	3.4482758620689653	0.0012388171228779614	IL1A, IL1B, PTGES	87	12	19453	55.89942528735632	0.8770697784537748	0.018869873401403236	0.0171513870005658
GOTERM_BP_DIRECT	GO:0032689~negative regulation of interferon-gamma production	4	4.597701149425287	0.0012498082915181326	IL33, HMGB1, HAVCR2, SLAMF1	87	48	19453	18.63314176245211	0.8793362600832145	0.018869873401403236	0.0171513870005658
GOTERM_BP_DIRECT	GO:0071407~cellular response to organic cyclic compound	4	4.597701149425287	0.0012498082915181326	IL1B, IL18, CCL2, TNF	87	48	19453	18.63314176245211	0.8793362600832145	0.018869873401403236	0.0171513870005658
GOTERM_BP_DIRECT	GO:0009410~response to xenobiotic stimulus	7	8.045977011494253	0.0014324454987718433	TGFB2, ARG1, CASP3, PPARG, PTGS2, TNF, TP53	87	277	19453	5.650483422548653	0.9114335249568469	0.021435976446222894	0.019483794085064808
GOTERM_BP_DIRECT	GO:0016477~cell migration	7	8.045977011494253	0.00145893412289849	TGFB2, PIK3CA, ITGB2, PIK3CD, PIK3CB, CRK, PIK3CG	87	278	19453	5.630157942611428	0.9153185738625271	0.0214662183300021	0.019511281829221305
GOTERM_BP_DIRECT	GO:0034138~toll-like receptor 3 signaling pathway	3	3.4482758620689653	0.0014598551791544893	TNF, TLR3, HAVCR2	87	13	19453	51.59946949602122	0.9154505555082234	0.0214662183300021	0.019511281829221305
GOTERM_BP_DIRECT	GO:0010718~positive regulation of epithelial to mesenchymal transition	4	4.597701149425287	0.0018540293631613624	IL6, TGFB2, IL1B, MIR21	87	55	19453	16.261650992685475	0.9566337414554935	0.027027272871602274	0.02456588906188805
GOTERM_BP_DIRECT	GO:0061844~antimicrobial humoral immune response mediated by antimicrobial peptide	5	5.747126436781609	0.00192121668787828	POMC, LGALS3, CXCL12, CXCL8, F2	87	119	19453	9.394861392832995	0.9612994793220323	0.02730660753821351	0.024819784616341902
GOTERM_BP_DIRECT	GO:0043154~negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	4	4.597701149425287	0.0019527627005597548	POR, HGF, PTGS2, TNF	87	56	19453	15.971264367816094	0.9633136328480141	0.02730660753821351	0.024819784616341902
GOTERM_BP_DIRECT	GO:0010818~T cell chemotaxis	3	3.4482758620689653	0.001953932295756259	CXCL12, PIK3CD, PIK3CG	87	15	19453	44.719540229885055	0.9633862606346735	0.02730660753821351	0.024819784616341902
GOTERM_BP_DIRECT	GO:0032736~positive regulation of interleukin-13 production	3	3.4482758620689653	0.001953932295756259	IL4, IL33, IL18	87	15	19453	44.719540229885055	0.9633862606346735	0.02730660753821351	0.024819784616341902
GOTERM_BP_DIRECT	GO:0050930~induction of positive chemotaxis	3	3.4482758620689653	0.001953932295756259	CXCL12, CXCL8, ARTN	87	15	19453	44.719540229885055	0.9633862606346735	0.02730660753821351	0.024819784616341902
GOTERM_BP_DIRECT	GO:0042593~glucose homeostasis	5	5.747126436781609	0.00216739631807884	POMC, IL6, ALOX5, PPARG, HIF1A	87	123	19453	9.08933744509859	0.9744991819969288	0.03004153421205999	0.027305640499075225
GOTERM_BP_DIRECT	GO:0090280~positive regulation of calcium ion import	3	3.4482758620689653	0.0022266635022530922	LGALS3, CXCL12, CCL2	87	16	19453	41.92456896551724	0.976936090215615	0.030122303858479832	0.02737905442370402
GOTERM_BP_DIRECT	GO:0048566~embryonic digestive tract development	3	3.4482758620689653	0.0022266635022530922	TGFB2, CXCL8, TNF	87	16	19453	41.92456896551724	0.976936090215615	0.030122303858479832	0.02737905442370402
GOTERM_BP_DIRECT	GO:0019395~fatty acid oxidation	3	3.4482758620689653	0.0022266635022530922	POR, PPARG, MAPK14	87	16	19453	41.92456896551724	0.976936090215615	0.030122303858479832	0.02737905442370402
GOTERM_BP_DIRECT	GO:0007254~JNK cascade	4	4.597701149425287	0.0023802448201567846	IL1B, TNF, MYD88, TLR3	87	60	19453	14.906513409961686	0.9822219697801456	0.031944396753056534	0.02903520863953157
GOTERM_BP_DIRECT	GO:0042119~neutrophil activation	3	3.4482758620689653	0.0025163195622077326	CXCL8, IL15, IL18	87	17	19453	39.45841784989858	0.9858841777974462	0.03350469590309666	0.030453410764671535
GOTERM_BP_DIRECT	GO:0042110~T cell activation	4	4.597701149425287	0.002736019397153594	IL4, CD28, PIK3CD, PIK3CG	87	63	19453	14.196679438058748	0.9902739712855444	0.03614538125458381	0.03285360791738339
GOTERM_BP_DIRECT	GO:0001779~natural killer cell differentiation	3	3.4482758620689653	0.002822749027101292	IL15, PIK3CD, SLAMF1	87	18	19453	37.26628352490421	0.9916041536623659	0.03671745080637142	0.033373578881959125
GOTERM_BP_DIRECT	GO:0045591~positive regulation of regulatory T cell differentiation	3	3.4482758620689653	0.002822749027101292	SOCS1, CD46, HLA-G	87	18	19453	37.26628352490421	0.9916041536623659	0.03671745080637142	0.033373578881959125
GOTERM_BP_DIRECT	GO:0007249~I-kappaB kinase/NF-kappaB signaling	4	4.597701149425287	0.002861488907138128	IL1B, TLR9, TNF, MYD88	87	64	19453	13.974856321839079	0.9921379982675439	0.0369372346715311	0.0335733469486359
GOTERM_BP_DIRECT	GO:0032695~negative regulation of interleukin-12 production	3	3.4482758620689653	0.003145801429084092	MIR21, JAK3, SLAMF1	87	19	19453	35.30490018148821	0.9951459163080012	0.04029962285288788	0.036629521185623105
GOTERM_BP_DIRECT	GO:0010595~positive regulation of endothelial cell migration	4	4.597701149425287	0.0033986082318828974	PIK3CD, MIR21, PIK3CB, PIK3CG	87	68	19453	13.152805949966194	0.9968388983339226	0.04321087609108255	0.039275645506797095
GOTERM_BP_DIRECT	GO:0035994~response to muscle stretch	3	3.4482758620689653	0.0034853272759590745	PIK3CA, DMD, MAPK14	87	20	19453	33.539655172413795	0.9972714448725929	0.043656951286272554	0.03968109646777109
GOTERM_BP_DIRECT	GO:0001892~embryonic placenta development	3	3.4482758620689653	0.0034853272759590745	CSF2, HIF1A, EGFR	87	20	19453	33.539655172413795	0.9972714448725929	0.043656951286272554	0.03968109646777109
GOTERM_BP_DIRECT	GO:0006909~phagocytosis	4	4.597701149425287	0.0036887383256606655	PIK3CA, ITGB2, MYD88, SLAMF1	87	70	19453	12.777011494252873	0.9980679804418977	0.04586512138744254	0.04168816769515031
GOTERM_BP_DIRECT	GO:0007568~aging	5	5.747126436781609	0.004115131442094983	IL15, ARG1, DMD, PTGS2, NFE2L2	87	147	19453	7.605363984674329	0.9990632036358108	0.05079333772688041	0.04616756953649628
GOTERM_BP_DIRECT	GO:0002755~MyD88-dependent toll-like receptor signaling pathway	3	3.4482758620689653	0.0042132061817244226	TLR9, MYD88, TLR2	87	22	19453	30.490595611285265	0.99920691686318	0.05088951180925713	0.04625498500936026
GOTERM_BP_DIRECT	GO:0060135~maternal process involved in female pregnancy	3	3.4482758620689653	0.0042132061817244226	ARG1, AGRP, HAVCR2	87	22	19453	30.490595611285265	0.99920691686318	0.05088951180925713	0.04625498500936026
GOTERM_BP_DIRECT	GO:0060252~positive regulation of glial cell proliferation	3	3.4482758620689653	0.0042132061817244226	IL6, IL1B, TNF	87	22	19453	30.490595611285265	0.99920691686318	0.05088951180925713	0.04625498500936026
GOTERM_BP_DIRECT	GO:0050728~negative regulation of inflammatory response	5	5.747126436781609	0.004317297780547637	IL4, SOCS3, ALOX5, HGF, PPARG	87	149	19453	7.503278562061252	0.9993354200546964	0.05177695423337628	0.047061607721288784
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	5	5.747126436781609	0.004526072602431865	ITGB2, CCL2, MIR21, F2, CRK	87	151	19453	7.403897389053817	0.9995338306417265	0.05389851246980481	0.04898995485871673
GOTERM_BP_DIRECT	GO:0050730~regulation of peptidyl-tyrosine phosphorylation	3	3.4482758620689653	0.004601265084936788	IL7, ITGB2, EGFR	87	23	19453	29.164917541229386	0.999589729960073	0.05441076404635041	0.04945555549334156
GOTERM_BP_DIRECT	GO:0045669~positive regulation of osteoblast differentiation	4	4.597701149425287	0.004648144913756971	IL6, HGF, MIR21, PDLIM7	87	76	19453	11.768300060496069	0.9996211374535445	0.054583423952521096	0.049612491197531
GOTERM_BP_DIRECT	GO:0006898~receptor-mediated endocytosis	4	4.597701149425287	0.0049983252606347305	MRC1, ITGB2, EGFR, PDLIM7	87	78	19453	11.466548776893605	0.9997910388086716	0.05757692930077177	0.05233337689845429
GOTERM_BP_DIRECT	GO:0001938~positive regulation of endothelial cell proliferation	4	4.597701149425287	0.0049983252606347305	CXCL12, ARG1, PIK3CD, HIF1A	87	78	19453	11.466548776893605	0.9997910388086716	0.05757692930077177	0.05233337689845429
GOTERM_BP_DIRECT	GO:0050768~negative regulation of neurogenesis	3	3.4482758620689653	0.005005209111303046	IL6, IL1B, TNF	87	24	19453	27.94971264367816	0.999793469223589	0.05757692930077177	0.05233337689845429
GOTERM_BP_DIRECT	GO:0000165~MAPK cascade	5	5.747126436781609	0.005193027864173732	IL1B, IL18, CCL2, TNF, EGFR	87	157	19453	7.120945896478512	0.9998499122475263	0.05933385215079581	0.053930296129966394
GOTERM_BP_DIRECT	GO:0051000~positive regulation of nitric-oxide synthase activity	3	3.4482758620689653	0.005424893564503728	PIK3CB, HIF1A, TNF	87	25	19453	26.831724137931033	0.9998988056864312	0.06115663345050536	0.05558707605761486
GOTERM_BP_DIRECT	GO:0060907~positive regulation of macrophage cytokine production	3	3.4482758620689653	0.005424893564503728	HLA-G, MYD88, TLR3	87	25	19453	26.831724137931033	0.9998988056864312	0.06115663345050536	0.05558707605761486
GOTERM_BP_DIRECT	GO:0032720~negative regulation of tumor necrosis factor production	4	4.597701149425287	0.005552753777748813	POMC, IL4, HAVCR2, SLAMF1	87	81	19453	11.041861785156806	0.999918578639948	0.06218348767002147	0.05652041428079421
GOTERM_BP_DIRECT	GO:0030101~natural killer cell activation	3	3.4482758620689653	0.005860174691093409	IFNB1, IL18, PIK3CD	87	26	19453	25.79973474801061	0.9999517302362796	0.06519444343841417	0.059257161185595854
GOTERM_BP_DIRECT	GO:0071347~cellular response to interleukin-1	4	4.597701149425287	0.00594207884187185	CD40, CXCL8, CCL2, HIF1A	87	83	19453	10.775792826478328	0.999958007825545	0.06524711247795649	0.059305033636084636
GOTERM_BP_DIRECT	GO:0008217~regulation of blood pressure	4	4.597701149425287	0.00594207884187185	POMC, REN, PPARG, PTGS2	87	83	19453	10.775792826478328	0.999958007825545	0.06524711247795649	0.059305033636084636
GOTERM_BP_DIRECT	GO:0032753~positive regulation of interleukin-4 production	3	3.4482758620689653	0.0063109096760326795	IL33, CD28, HAVCR2	87	27	19453	24.844189016602808	0.9999775801724575	0.06797291886733287	0.06178259982205241
GOTERM_BP_DIRECT	GO:0002639~positive regulation of immunoglobulin production	3	3.4482758620689653	0.0063109096760326795	IL33, IL6, TLR9	87	27	19453	24.844189016602808	0.9999775801724575	0.06797291886733287	0.06178259982205241
GOTERM_BP_DIRECT	GO:0046716~muscle cell cellular homeostasis	3	3.4482758620689653	0.0063109096760326795	PLG, DMD, HIF1A	87	27	19453	24.844189016602808	0.9999775801724575	0.06797291886733287	0.06178259982205241
GOTERM_BP_DIRECT	GO:0043200~response to amino acid	3	3.4482758620689653	0.006776956635021418	ARG1, CASP3, MYD88	87	28	19453	23.95689655172414	0.9999898581629081	0.07207442559635986	0.06551058080520704
GOTERM_BP_DIRECT	GO:0002224~toll-like receptor signaling pathway	3	3.4482758620689653	0.006776956635021418	TLR9, TLR3, TLR2	87	28	19453	23.95689655172414	0.9999898581629081	0.07207442559635986	0.06551058080520704
GOTERM_BP_DIRECT	GO:0043410~positive regulation of MAPK cascade	5	5.747126436781609	0.007141318893058148	IL6, HGF, TLR9, HMGB1, TNF	87	172	19453	6.499933172948409	0.9999945467337475	0.0754748140510083	0.06860129461643982
GOTERM_BP_DIRECT	GO:0042832~defense response to protozoan	3	3.4482758620689653	0.007258174612077675	CD40, ARG1, MYD88	87	29	19453	23.130796670630204	0.9999955309372481	0.07576279795693426	0.06886305172076165
GOTERM_BP_DIRECT	GO:0048714~positive regulation of oligodendrocyte differentiation	3	3.4482758620689653	0.007258174612077675	IL33, PPARG, TLR2	87	29	19453	23.130796670630204	0.9999955309372481	0.07576279795693426	0.06886305172076165
GOTERM_BP_DIRECT	GO:0031640~killing of cells of other organism	4	4.597701149425287	0.007893948396859125	POMC, LGALS3, CXCL12, CXCL8	87	92	19453	9.721639180409795	0.9999984873273515	0.08139430938468768	0.07398169930471021
GOTERM_BP_DIRECT	GO:0030307~positive regulation of cell growth	4	4.597701149425287	0.007893948396859125	TGFB2, F2, CRK, EGFR	87	92	19453	9.721639180409795	0.9999984873273515	0.08139430938468768	0.07398169930471021
GOTERM_BP_DIRECT	GO:0070372~regulation of ERK1 and ERK2 cascade	3	3.4482758620689653	0.00826556439881851	IL1B, HMGCR, EGFR	87	31	19453	21.638487208008897	0.9999991971949028	0.08470951150546728	0.07699498473323667
GOTERM_BP_DIRECT	GO:0035747~natural killer cell chemotaxis	2	2.2988505747126435	0.008822505688789608	PIK3CD, PIK3CG	87	2	19453	223.59770114942526	0.9999996894924523	0.08874115552022029	0.08065946542553436
GOTERM_BP_DIRECT	GO:0070965~positive regulation of neutrophil mediated killing of fungus	2	2.2988505747126435	0.008822505688789608	POMC, ARG1	87	2	19453	223.59770114942526	0.9999996894924523	0.08874115552022029	0.08065946542553436
GOTERM_BP_DIRECT	GO:2000521~negative regulation of immunological synapse formation	2	2.2988505747126435	0.008822505688789608	LGALS3, HAVCR2	87	2	19453	223.59770114942526	0.9999996894924523	0.08874115552022029	0.08065946542553436
GOTERM_BP_DIRECT	GO:0050731~positive regulation of peptidyl-tyrosine phosphorylation	4	4.597701149425287	0.008868867701311194	IL6, IL15, HGF, TP53	87	96	19453	9.316570881226054	0.9999997131066996	0.08874115552022029	0.08065946542553436
GOTERM_BP_DIRECT	GO:0016239~positive regulation of macroautophagy	3	3.4482758620689653	0.009331969723910401	IL4, HIF1A, DCN	87	33	19453	20.327063740856847	0.9999998698337086	0.09228281171422509	0.08387858167046951
GOTERM_BP_DIRECT	GO:0035633~maintenance of permeability of blood-brain barrier	3	3.4482758620689653	0.009331969723910401	IL6, DMD, PTGS2	87	33	19453	20.327063740856847	0.9999998698337086	0.09228281171422509	0.08387858167046951
GOTERM_BP_DIRECT	GO:0097192~extrinsic apoptotic signaling pathway in absence of ligand	3	3.4482758620689653	0.010456295772628053	IL4, IL1A, IL1B	87	35	19453	19.16551724137931	0.999999980921192	0.1027999776250816	0.09343794536354254
GOTERM_BP_DIRECT	GO:0000902~cell morphogenesis	4	4.597701149425287	0.010738154442738934	TGFB2, HGF, MAPK14, EGFR	87	103	19453	8.683405869880595	0.999999988214733	0.10376125235812307	0.09431167644851281
GOTERM_BP_DIRECT	GO:0050727~regulation of inflammatory response	4	4.597701149425287	0.010738154442738934	ALOX5, PTGS2, MYD88, PTGES	87	103	19453	8.683405869880595	0.999999988214733	0.10376125235812307	0.09431167644851281
GOTERM_BP_DIRECT	GO:0046718~viral entry into host cell	4	4.597701149425287	0.010738154442738934	MRC1, CD46, EGFR, SLAMF1	87	103	19453	8.683405869880595	0.999999988214733	0.10376125235812307	0.09431167644851281
GOTERM_BP_DIRECT	GO:0032743~positive regulation of interleukin-2 production	3	3.4482758620689653	0.011637462063357197	IL1A, IL1B, CD28	87	37	19453	18.129543336439887	0.9999999974682399	0.11118049914766677	0.10105524966881363
GOTERM_BP_DIRECT	GO:0050778~positive regulation of immune response	3	3.4482758620689653	0.011637462063357197	TGFB2, IL15, IFNL3	87	37	19453	18.129543336439887	0.9999999974682399	0.11118049914766677	0.10105524966881363
GOTERM_BP_DIRECT	GO:0042113~B cell activation	3	3.4482758620689653	0.01224902652725758	IL4, CD40, PIK3CD	87	38	19453	17.652450090744104	0.999999999111074	0.11571566400889703	0.10517739537650782
GOTERM_BP_DIRECT	GO:0048469~cell maturation	3	3.4482758620689653	0.01224902652725758	IL15, REN, PPARG	87	38	19453	17.652450090744104	0.999999999111074	0.11571566400889703	0.10517739537650782
GOTERM_BP_DIRECT	GO:0009615~response to virus	4	4.597701149425287	0.012818946886721286	ISG20, CXCL12, IFNB1, TNF	87	110	19453	8.130825496342737	0.9999999996650284	0.11814511192352069	0.1073855925644301
GOTERM_BP_DIRECT	GO:0001937~negative regulation of endothelial cell proliferation	3	3.4482758620689653	0.012874402283255466	ALOX5, MIR21, TNF	87	39	19453	17.19982316534041	0.9999999996953844	0.11814511192352069	0.1073855925644301
GOTERM_BP_DIRECT	GO:1904999~positive regulation of leukocyte adhesion to arterial endothelial cell	2	2.2988505747126435	0.013204864667974813	ALOX5, TNF	87	3	19453	149.06513409961687	0.9999999998270754	0.11814511192352069	0.1073855925644301
GOTERM_BP_DIRECT	GO:0002730~regulation of dendritic cell cytokine production	2	2.2988505747126435	0.013204864667974813	TLR9, TLR3	87	3	19453	149.06513409961687	0.9999999998270754	0.11814511192352069	0.1073855925644301
GOTERM_BP_DIRECT	GO:0060559~positive regulation of calcidiol 1-monooxygenase activity	2	2.2988505747126435	0.013204864667974813	IL1B, TNF	87	3	19453	149.06513409961687	0.9999999998270754	0.11814511192352069	0.1073855925644301
GOTERM_BP_DIRECT	GO:0002679~respiratory burst involved in defense response	2	2.2988505747126435	0.013204864667974813	PIK3CD, PIK3CG	87	3	19453	149.06513409961687	0.9999999998270754	0.11814511192352069	0.1073855925644301
GOTERM_BP_DIRECT	GO:2001189~negative regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	2	2.2988505747126435	0.013204864667974813	LGALS3, HAVCR2	87	3	19453	149.06513409961687	0.9999999998270754	0.11814511192352069	0.1073855925644301
GOTERM_BP_DIRECT	GO:0071674~mononuclear cell migration	2	2.2988505747126435	0.013204864667974813	LGALS3, PLG	87	3	19453	149.06513409961687	0.9999999998270754	0.11814511192352069	0.1073855925644301
GOTERM_BP_DIRECT	GO:0001660~fever generation	2	2.2988505747126435	0.013204864667974813	IL1A, IL1B	87	3	19453	149.06513409961687	0.9999999998270754	0.11814511192352069	0.1073855925644301
GOTERM_BP_DIRECT	GO:0010693~negative regulation of alkaline phosphatase activity	2	2.2988505747126435	0.013204864667974813	TGFB2, TNF	87	3	19453	149.06513409961687	0.9999999998270754	0.11814511192352069	0.1073855925644301
GOTERM_BP_DIRECT	GO:0008584~male gonad development	4	4.597701149425287	0.01345283067306179	TGFB2, TLR9, REN, TLR3	87	112	19453	7.985632183908047	0.9999999998869443	0.1190169680526945	0.1081780484311008
GOTERM_BP_DIRECT	GO:0043537~negative regulation of blood vessel endothelial cell migration	3	3.4482758620689653	0.013513458229519423	PPARG, HMGB1, TNF	87	40	19453	16.769827586206898	0.9999999998981034	0.1190169680526945	0.1081780484311008
GOTERM_BP_DIRECT	GO:0031100~animal organ regeneration	3	3.4482758620689653	0.013513458229519423	CXCL12, HGF, PPARG	87	40	19453	16.769827586206898	0.9999999998981034	0.1190169680526945	0.1081780484311008
GOTERM_BP_DIRECT	GO:0007405~neuroblast proliferation	3	3.4482758620689653	0.01416606412929887	ARTN, HIF1A, TP53	87	41	19453	16.36080740117746	0.9999999999667214	0.12411820954738023	0.11281471796234384
GOTERM_BP_DIRECT	GO:0046627~negative regulation of insulin receptor signaling pathway	3	3.4482758620689653	0.014832090607916543	SOCS3, SOCS1, IL1B	87	42	19453	15.971264367816092	0.9999999999893868	0.12928384132982923	0.11750991373385426
GOTERM_BP_DIRECT	GO:0051091~positive regulation of sequence-specific DNA binding transcription factor activity	4	4.597701149425287	0.015460519845155625	IL6, IL1B, PPARG, TNF	87	118	19453	7.579583089811027	0.9999999999963923	0.13382547380628018	0.12163793804864143
GOTERM_BP_DIRECT	GO:0032728~positive regulation of interferon-beta production	3	3.4482758620689653	0.015511409146085698	TLR9, TLR3, TLR2	87	43	19453	15.599839615076181	0.9999999999966942	0.13382547380628018	0.12163793804864143
GOTERM_BP_DIRECT	GO:0007507~heart development	5	5.747126436781609	0.016682932667550672	IL1A, TGFB2, CASP3, PPARG, PDLIM7	87	221	19453	5.058771519217767	0.9999999999995586	0.14296908327613084	0.12994883559752402
GOTERM_BP_DIRECT	GO:0009755~hormone-mediated signaling pathway	3	3.4482758620689653	0.01690941256961926	REN, AGRP, PPARG	87	45	19453	14.906513409961685	0.999999999999701	0.14296908327613084	0.12994883559752402
GOTERM_BP_DIRECT	GO:0007566~embryo implantation	3	3.4482758620689653	0.01690941256961926	IL1B, MIR21, PTGS2	87	45	19453	14.906513409961685	0.999999999999701	0.14296908327613084	0.12994883559752402
GOTERM_BP_DIRECT	GO:0002548~monocyte chemotaxis	3	3.4482758620689653	0.01690941256961926	LGALS3, IL6, CCL2	87	45	19453	14.906513409961685	0.999999999999701	0.14296908327613084	0.12994883559752402
GOTERM_BP_DIRECT	GO:0070232~regulation of T cell apoptotic process	2	2.2988505747126435	0.017568071950506723	LGALS3, JAK3	87	4	19453	111.79885057471263	0.9999999999999037	0.14491516911369204	0.13171769067282357
GOTERM_BP_DIRECT	GO:0002826~negative regulation of T-helper 1 type immune response	2	2.2988505747126435	0.017568071950506723	IL33, HAVCR2	87	4	19453	111.79885057471263	0.9999999999999037	0.14491516911369204	0.13171769067282357
GOTERM_BP_DIRECT	GO:0032909~regulation of transforming growth factor beta2 production	2	2.2988505747126435	0.017568071950506723	TGFB2, HIF1A	87	4	19453	111.79885057471263	0.9999999999999037	0.14491516911369204	0.13171769067282357
GOTERM_BP_DIRECT	GO:2000552~negative regulation of T-helper 2 cell cytokine production	2	2.2988505747126435	0.017568071950506723	IFNB1, ARG1	87	4	19453	111.79885057471263	0.9999999999999037	0.14491516911369204	0.13171769067282357
GOTERM_BP_DIRECT	GO:0030730~sequestering of triglyceride	2	2.2988505747126435	0.017568071950506723	IL1B, TNF	87	4	19453	111.79885057471263	0.9999999999999037	0.14491516911369204	0.13171769067282357
GOTERM_BP_DIRECT	GO:0045429~positive regulation of nitric oxide biosynthetic process	3	3.4482758620689653	0.018359063170814132	IL1B, PTGS2, TNF	87	47	19453	14.272193690388848	0.9999999999999754	0.14997669479152995	0.13631826132145566
GOTERM_BP_DIRECT	GO:0046427~positive regulation of JAK-STAT cascade	3	3.4482758620689653	0.018359063170814132	IL6, F2, TNF	87	47	19453	14.272193690388848	0.9999999999999754	0.14997669479152995	0.13631826132145566
GOTERM_BP_DIRECT	GO:0051781~positive regulation of cell division	3	3.4482758620689653	0.019859363103677627	IL1A, TGFB2, IL1B	87	49	19453	13.689655172413794	0.9999999999999981	0.1606803014752099	0.1460470865567106
GOTERM_BP_DIRECT	GO:0042130~negative regulation of T cell proliferation	3	3.4482758620689653	0.019859363103677627	ARG1, HLA-G, HAVCR2	87	49	19453	13.689655172413794	0.9999999999999981	0.1606803014752099	0.1460470865567106
GOTERM_BP_DIRECT	GO:0050918~positive chemotaxis	3	3.4482758620689653	0.020628198362189678	LGALS3, HGF, HMGB1	87	50	19453	13.415862068965517	0.9999999999999996	0.16453907278520163	0.14955443812587516
GOTERM_BP_DIRECT	GO:0014823~response to activity	3	3.4482758620689653	0.020628198362189678	IL6, PIK3CA, TNF	87	50	19453	13.415862068965517	0.9999999999999996	0.16453907278520163	0.14955443812587516
GOTERM_BP_DIRECT	GO:0050766~positive regulation of phagocytosis	3	3.4482758620689653	0.020628198362189678	IL15, IL1B, TNF	87	50	19453	13.415862068965517	0.9999999999999996	0.16453907278520163	0.14955443812587516
GOTERM_BP_DIRECT	GO:0071456~cellular response to hypoxia	4	4.597701149425287	0.02160024567392152	PPARG, PTGS2, HIF1A, TP53	87	134	19453	6.674558243266427	0.9999999999999999	0.16919428097884667	0.15378569477497772
GOTERM_BP_DIRECT	GO:0002248~connective tissue replacement involved in inflammatory response wound healing	2	2.2988505747126435	0.02191221025095649	IL1A, HIF1A	87	5	19453	89.43908045977011	1.0	0.16919428097884667	0.15378569477497772
GOTERM_BP_DIRECT	GO:0002360~T cell lineage commitment	2	2.2988505747126435	0.02191221025095649	IL7, TP53	87	5	19453	89.43908045977011	1.0	0.16919428097884667	0.15378569477497772
GOTERM_BP_DIRECT	GO:1903845~negative regulation of cellular response to transforming growth factor beta stimulus	2	2.2988505747126435	0.02191221025095649	IL4, PPARG	87	5	19453	89.43908045977011	1.0	0.16919428097884667	0.15378569477497772
GOTERM_BP_DIRECT	GO:0009750~response to fructose	2	2.2988505747126435	0.02191221025095649	PTGS2, TNF	87	5	19453	89.43908045977011	1.0	0.16919428097884667	0.15378569477497772
